"","workerid","scale","degree","stars","judgment","language","exp","compliant","word"
"5656","A3QJJR5Y3XE92N","good_excellent","mid",2,0,"english","e12",TRUE,"okay"
"5657","A3QJJR5Y3XE92N","memorable_unforgettable","low2",3,0,"english","e12",TRUE,"forgettable"
"5658","A3QJJR5Y3XE92N","memorable_unforgettable","low1",4,0,"english","e12",TRUE,"bland"
"5659","A3QJJR5Y3XE92N","palatable_delicious","low1",4,0,"english","e12",TRUE,"gross"
"5660","A3QJJR5Y3XE92N","some_all","mid",2,1,"english","e12",TRUE,"some"
"5661","A3QJJR5Y3XE92N","memorable_unforgettable","mid",4,0,"english","e12",TRUE,"ordinary"
"5662","A3QJJR5Y3XE92N","memorable_unforgettable","low1",2,1,"english","e12",TRUE,"bland"
"5663","A3QJJR5Y3XE92N","some_all","mid",4,1,"english","e12",TRUE,"some"
"5664","A3QJJR5Y3XE92N","liked_loved","hi2",2,0,"english","e12",TRUE,"liked"
"5665","A3QJJR5Y3XE92N","good_excellent","hi2",2,0,"english","e12",TRUE,"good"
"5666","A3QJJR5Y3XE92N","palatable_delicious","hi1",2,0,"english","e12",TRUE,"delicious"
"5667","A3QJJR5Y3XE92N","some_all","hi1",4,0,"english","e12",TRUE,"all"
"5668","A3QJJR5Y3XE92N","liked_loved","hi1",3,0,"english","e12",TRUE,"loved"
"5669","A3QJJR5Y3XE92N","some_all","low2",3,0,"english","e12",TRUE,"none"
"5670","A3QJJR5Y3XE92N","palatable_delicious","hi1",4,1,"english","e12",TRUE,"delicious"
"5671","A3QJJR5Y3XE92N","good_excellent","hi1",5,1,"english","e12",TRUE,"excellent"
"5672","A3QJJR5Y3XE92N","good_excellent","low1",1,1,"english","e12",TRUE,"bad"
"5673","A3QJJR5Y3XE92N","palatable_delicious","hi2",5,1,"english","e12",TRUE,"palatable"
"5674","A3QJJR5Y3XE92N","palatable_delicious","hi2",2,0,"english","e12",TRUE,"palatable"
"5675","A3QJJR5Y3XE92N","memorable_unforgettable","hi1",5,1,"english","e12",TRUE,"unforgettable"
"5676","A3QJJR5Y3XE92N","memorable_unforgettable","low2",4,0,"english","e12",TRUE,"forgettable"
"5677","A3QJJR5Y3XE92N","palatable_delicious","mid",5,0,"english","e12",TRUE,"mediocre"
"5678","A3QJJR5Y3XE92N","liked_loved","mid",4,0,"english","e12",TRUE,"indifferent"
"5679","A3QJJR5Y3XE92N","palatable_delicious","hi1",3,0,"english","e12",TRUE,"delicious"
"5680","A3QJJR5Y3XE92N","palatable_delicious","mid",1,0,"english","e12",TRUE,"mediocre"
"5681","A3QJJR5Y3XE92N","memorable_unforgettable","hi2",1,0,"english","e12",TRUE,"memorable"
"5682","A3QJJR5Y3XE92N","palatable_delicious","hi2",3,1,"english","e12",TRUE,"palatable"
"5683","A3QJJR5Y3XE92N","good_excellent","hi2",3,0,"english","e12",TRUE,"good"
"5684","A3QJJR5Y3XE92N","liked_loved","mid",3,1,"english","e12",TRUE,"indifferent"
"5685","A3QJJR5Y3XE92N","liked_loved","low2",1,1,"english","e12",TRUE,"hated"
"5686","A3QJJR5Y3XE92N","liked_loved","hi1",1,0,"english","e12",TRUE,"loved"
"5687","A3QJJR5Y3XE92N","good_excellent","low2",3,0,"english","e12",TRUE,"horrible"
"5688","A3QJJR5Y3XE92N","palatable_delicious","hi2",1,0,"english","e12",TRUE,"palatable"
"5689","A3QJJR5Y3XE92N","some_all","low1",2,1,"english","e12",TRUE,"little"
"5690","A3QJJR5Y3XE92N","good_excellent","low2",2,0,"english","e12",TRUE,"horrible"
"5691","A3QJJR5Y3XE92N","memorable_unforgettable","hi1",3,0,"english","e12",TRUE,"unforgettable"
"5692","A3QJJR5Y3XE92N","good_excellent","low2",1,1,"english","e12",TRUE,"horrible"
"5693","A3QJJR5Y3XE92N","memorable_unforgettable","hi1",4,0,"english","e12",TRUE,"unforgettable"
"5694","A3QJJR5Y3XE92N","memorable_unforgettable","hi1",2,0,"english","e12",TRUE,"unforgettable"
"5695","A3QJJR5Y3XE92N","liked_loved","low1",2,1,"english","e12",TRUE,"disliked"
"5696","A3QJJR5Y3XE92N","memorable_unforgettable","hi2",4,0,"english","e12",TRUE,"memorable"
"5697","A3QJJR5Y3XE92N","palatable_delicious","hi1",1,0,"english","e12",TRUE,"delicious"
"5698","A3QJJR5Y3XE92N","memorable_unforgettable","low2",5,0,"english","e12",TRUE,"forgettable"
"5699","A3QJJR5Y3XE92N","good_excellent","mid",5,1,"english","e12",TRUE,"okay"
"5700","A3QJJR5Y3XE92N","liked_loved","low1",5,0,"english","e12",TRUE,"disliked"
"5701","A3QJJR5Y3XE92N","memorable_unforgettable","mid",3,1,"english","e12",TRUE,"ordinary"
"5702","A3QJJR5Y3XE92N","palatable_delicious","mid",3,1,"english","e12",TRUE,"mediocre"
"5703","A3QJJR5Y3XE92N","good_excellent","hi1",3,0,"english","e12",TRUE,"excellent"
"5704","A3QJJR5Y3XE92N","liked_loved","hi2",5,1,"english","e12",TRUE,"liked"
"5705","A3QJJR5Y3XE92N","some_all","low1",1,1,"english","e12",TRUE,"little"
"5706","A3QJJR5Y3XE92N","good_excellent","hi2",5,1,"english","e12",TRUE,"good"
"5707","A3QJJR5Y3XE92N","palatable_delicious","mid",4,0,"english","e12",TRUE,"mediocre"
"5708","A3QJJR5Y3XE92N","some_all","low2",5,0,"english","e12",TRUE,"none"
"5709","A3QJJR5Y3XE92N","good_excellent","hi1",2,0,"english","e12",TRUE,"excellent"
"5710","A3QJJR5Y3XE92N","memorable_unforgettable","hi2",3,0,"english","e12",TRUE,"memorable"
"5711","A3QJJR5Y3XE92N","palatable_delicious","low1",3,0,"english","e12",TRUE,"gross"
"5712","A3QJJR5Y3XE92N","some_all","hi2",1,0,"english","e12",TRUE,"most"
"5713","A3QJJR5Y3XE92N","palatable_delicious","mid",2,1,"english","e12",TRUE,"mediocre"
"5714","A3QJJR5Y3XE92N","palatable_delicious","low2",2,0,"english","e12",TRUE,"disgusting"
"5715","A3QJJR5Y3XE92N","memorable_unforgettable","mid",2,1,"english","e12",TRUE,"ordinary"
"5716","A3QJJR5Y3XE92N","palatable_delicious","low2",3,0,"english","e12",TRUE,"disgusting"
"5717","A3QJJR5Y3XE92N","liked_loved","hi2",4,1,"english","e12",TRUE,"liked"
"5718","A3QJJR5Y3XE92N","good_excellent","low2",4,0,"english","e12",TRUE,"horrible"
"5719","A3QJJR5Y3XE92N","liked_loved","low2",3,0,"english","e12",TRUE,"hated"
"5720","A3QJJR5Y3XE92N","good_excellent","low1",5,0,"english","e12",TRUE,"bad"
"5721","A3QJJR5Y3XE92N","some_all","hi2",2,0,"english","e12",TRUE,"most"
"5722","A3QJJR5Y3XE92N","good_excellent","low1",3,0,"english","e12",TRUE,"bad"
"5723","A3QJJR5Y3XE92N","some_all","hi2",4,1,"english","e12",TRUE,"most"
"5724","A3QJJR5Y3XE92N","liked_loved","low1",1,1,"english","e12",TRUE,"disliked"
"5725","A3QJJR5Y3XE92N","some_all","low2",2,0,"english","e12",TRUE,"none"
"5726","A3QJJR5Y3XE92N","some_all","low1",3,0,"english","e12",TRUE,"little"
"5727","A3QJJR5Y3XE92N","palatable_delicious","low1",2,0,"english","e12",TRUE,"gross"
"5728","A3QJJR5Y3XE92N","memorable_unforgettable","hi2",2,0,"english","e12",TRUE,"memorable"
"5729","A3QJJR5Y3XE92N","good_excellent","mid",1,0,"english","e12",TRUE,"okay"
"5730","A3QJJR5Y3XE92N","some_all","hi1",1,0,"english","e12",TRUE,"all"
"5731","A3QJJR5Y3XE92N","good_excellent","hi1",4,0,"english","e12",TRUE,"excellent"
"5732","A3QJJR5Y3XE92N","some_all","mid",3,1,"english","e12",TRUE,"some"
"5733","A3QJJR5Y3XE92N","some_all","low1",4,0,"english","e12",TRUE,"little"
"5734","A3QJJR5Y3XE92N","palatable_delicious","hi2",4,1,"english","e12",TRUE,"palatable"
"5735","A3QJJR5Y3XE92N","palatable_delicious","low2",1,1,"english","e12",TRUE,"disgusting"
"5736","A3QJJR5Y3XE92N","liked_loved","hi1",5,1,"english","e12",TRUE,"loved"
"5737","A3QJJR5Y3XE92N","good_excellent","hi1",1,0,"english","e12",TRUE,"excellent"
"5738","A3QJJR5Y3XE92N","liked_loved","hi2",3,0,"english","e12",TRUE,"liked"
"5739","A3QJJR5Y3XE92N","memorable_unforgettable","low2",2,1,"english","e12",TRUE,"forgettable"
"5740","A3QJJR5Y3XE92N","palatable_delicious","low1",1,1,"english","e12",TRUE,"gross"
"5741","A3QJJR5Y3XE92N","liked_loved","mid",5,0,"english","e12",TRUE,"indifferent"
"5742","A3QJJR5Y3XE92N","liked_loved","low1",4,0,"english","e12",TRUE,"disliked"
"5743","A3QJJR5Y3XE92N","memorable_unforgettable","mid",1,0,"english","e12",TRUE,"ordinary"
"5744","A3QJJR5Y3XE92N","some_all","hi2",3,0,"english","e12",TRUE,"most"
"5745","A3QJJR5Y3XE92N","some_all","low2",4,0,"english","e12",TRUE,"none"
"5746","A3QJJR5Y3XE92N","liked_loved","hi2",1,0,"english","e12",TRUE,"liked"
"5747","A3QJJR5Y3XE92N","palatable_delicious","hi1",5,1,"english","e12",TRUE,"delicious"
"5748","A3QJJR5Y3XE92N","some_all","low1",5,0,"english","e12",TRUE,"little"
"5749","A3QJJR5Y3XE92N","some_all","hi1",5,1,"english","e12",TRUE,"all"
"5750","A3QJJR5Y3XE92N","liked_loved","low2",4,0,"english","e12",TRUE,"hated"
"5751","A10E5MI9D5XEUQ","good_excellent","hi1",1,0,"english","e12",TRUE,"excellent"
"5752","A10E5MI9D5XEUQ","liked_loved","hi2",2,0,"english","e12",TRUE,"liked"
"5753","A10E5MI9D5XEUQ","some_all","hi2",5,1,"english","e12",TRUE,"most"
"5754","A10E5MI9D5XEUQ","good_excellent","hi1",2,0,"english","e12",TRUE,"excellent"
"5755","A10E5MI9D5XEUQ","good_excellent","low2",1,1,"english","e12",TRUE,"horrible"
"5756","A10E5MI9D5XEUQ","palatable_delicious","hi2",4,1,"english","e12",TRUE,"palatable"
"5757","A10E5MI9D5XEUQ","good_excellent","hi2",3,1,"english","e12",TRUE,"good"
"5758","A10E5MI9D5XEUQ","palatable_delicious","low1",4,0,"english","e12",TRUE,"gross"
"5759","A10E5MI9D5XEUQ","some_all","mid",2,0,"english","e12",TRUE,"some"
"5760","A10E5MI9D5XEUQ","memorable_unforgettable","hi1",1,0,"english","e12",TRUE,"unforgettable"
"5761","A10E5MI9D5XEUQ","some_all","low1",1,1,"english","e12",TRUE,"little"
"5762","A10E5MI9D5XEUQ","palatable_delicious","hi1",2,0,"english","e12",TRUE,"delicious"
"5763","A10E5MI9D5XEUQ","palatable_delicious","low1",1,1,"english","e12",TRUE,"gross"
"5764","A10E5MI9D5XEUQ","liked_loved","low2",1,1,"english","e12",TRUE,"hated"
"5765","A10E5MI9D5XEUQ","some_all","hi1",1,0,"english","e12",TRUE,"all"
"5766","A10E5MI9D5XEUQ","some_all","mid",4,1,"english","e12",TRUE,"some"
"5767","A10E5MI9D5XEUQ","palatable_delicious","hi1",1,0,"english","e12",TRUE,"delicious"
"5768","A10E5MI9D5XEUQ","memorable_unforgettable","hi2",4,1,"english","e12",TRUE,"memorable"
"5769","A10E5MI9D5XEUQ","liked_loved","hi1",5,1,"english","e12",TRUE,"loved"
"5770","A10E5MI9D5XEUQ","some_all","hi2",4,1,"english","e12",TRUE,"most"
"5771","A10E5MI9D5XEUQ","liked_loved","hi1",2,0,"english","e12",TRUE,"loved"
"5772","A10E5MI9D5XEUQ","some_all","hi2",2,0,"english","e12",TRUE,"most"
"5773","A10E5MI9D5XEUQ","palatable_delicious","low2",3,0,"english","e12",TRUE,"disgusting"
"5774","A10E5MI9D5XEUQ","good_excellent","low1",2,1,"english","e12",TRUE,"bad"
"5775","A10E5MI9D5XEUQ","memorable_unforgettable","low2",2,1,"english","e12",TRUE,"forgettable"
"5776","A10E5MI9D5XEUQ","liked_loved","low2",4,0,"english","e12",TRUE,"hated"
"5777","A10E5MI9D5XEUQ","good_excellent","mid",5,1,"english","e12",TRUE,"okay"
"5778","A10E5MI9D5XEUQ","good_excellent","low2",5,0,"english","e12",TRUE,"horrible"
"5779","A10E5MI9D5XEUQ","liked_loved","low1",4,0,"english","e12",TRUE,"disliked"
"5780","A10E5MI9D5XEUQ","good_excellent","hi1",4,1,"english","e12",TRUE,"excellent"
"5781","A10E5MI9D5XEUQ","memorable_unforgettable","mid",4,0,"english","e12",TRUE,"ordinary"
"5782","A10E5MI9D5XEUQ","liked_loved","low2",5,0,"english","e12",TRUE,"hated"
"5783","A10E5MI9D5XEUQ","palatable_delicious","mid",1,1,"english","e12",TRUE,"mediocre"
"5784","A10E5MI9D5XEUQ","good_excellent","low2",3,0,"english","e12",TRUE,"horrible"
"5785","A10E5MI9D5XEUQ","some_all","hi1",5,1,"english","e12",TRUE,"all"
"5786","A10E5MI9D5XEUQ","some_all","low2",4,0,"english","e12",TRUE,"none"
"5787","A10E5MI9D5XEUQ","memorable_unforgettable","low2",5,0,"english","e12",TRUE,"forgettable"
"5788","A10E5MI9D5XEUQ","some_all","low2",2,1,"english","e12",TRUE,"none"
"5789","A10E5MI9D5XEUQ","some_all","low2",1,1,"english","e12",TRUE,"none"
"5790","A10E5MI9D5XEUQ","some_all","hi1",4,1,"english","e12",TRUE,"all"
"5791","A10E5MI9D5XEUQ","memorable_unforgettable","mid",2,0,"english","e12",TRUE,"ordinary"
"5792","A10E5MI9D5XEUQ","good_excellent","hi2",2,0,"english","e12",TRUE,"good"
"5793","A10E5MI9D5XEUQ","good_excellent","low1",1,1,"english","e12",TRUE,"bad"
"5794","A10E5MI9D5XEUQ","memorable_unforgettable","hi2",1,0,"english","e12",TRUE,"memorable"
"5795","A10E5MI9D5XEUQ","palatable_delicious","hi1",4,1,"english","e12",TRUE,"delicious"
"5796","A10E5MI9D5XEUQ","liked_loved","mid",3,1,"english","e12",TRUE,"indifferent"
"5797","A10E5MI9D5XEUQ","liked_loved","hi2",3,1,"english","e12",TRUE,"liked"
"5798","A10E5MI9D5XEUQ","memorable_unforgettable","low2",3,1,"english","e12",TRUE,"forgettable"
"5799","A10E5MI9D5XEUQ","memorable_unforgettable","low1",4,0,"english","e12",TRUE,"bland"
"5800","A10E5MI9D5XEUQ","palatable_delicious","hi1",5,1,"english","e12",TRUE,"delicious"
"5801","A10E5MI9D5XEUQ","liked_loved","mid",4,0,"english","e12",TRUE,"indifferent"
"5802","A10E5MI9D5XEUQ","palatable_delicious","low2",2,1,"english","e12",TRUE,"disgusting"
"5803","A10E5MI9D5XEUQ","some_all","low1",3,1,"english","e12",TRUE,"little"
"5804","A10E5MI9D5XEUQ","good_excellent","mid",1,0,"english","e12",TRUE,"okay"
"5805","A10E5MI9D5XEUQ","memorable_unforgettable","hi2",5,1,"english","e12",TRUE,"memorable"
"5806","A10E5MI9D5XEUQ","liked_loved","mid",5,0,"english","e12",TRUE,"indifferent"
"5807","A10E5MI9D5XEUQ","palatable_delicious","low2",1,1,"english","e12",TRUE,"disgusting"
"5808","A10E5MI9D5XEUQ","memorable_unforgettable","low1",3,1,"english","e12",TRUE,"bland"
"5809","A10E5MI9D5XEUQ","liked_loved","low1",1,0,"english","e12",TRUE,"disliked"
"5810","A10E5MI9D5XEUQ","liked_loved","hi1",3,0,"english","e12",TRUE,"loved"
"5811","A10E5MI9D5XEUQ","memorable_unforgettable","hi1",4,1,"english","e12",TRUE,"unforgettable"
"5812","A10E5MI9D5XEUQ","palatable_delicious","mid",4,0,"english","e12",TRUE,"mediocre"
"5813","A10E5MI9D5XEUQ","memorable_unforgettable","low1",2,1,"english","e12",TRUE,"bland"
"5814","A10E5MI9D5XEUQ","memorable_unforgettable","mid",1,0,"english","e12",TRUE,"ordinary"
"5815","A10E5MI9D5XEUQ","good_excellent","low1",5,0,"english","e12",TRUE,"bad"
"5816","A10E5MI9D5XEUQ","good_excellent","hi2",5,1,"english","e12",TRUE,"good"
"5817","A10E5MI9D5XEUQ","memorable_unforgettable","mid",3,1,"english","e12",TRUE,"ordinary"
"5818","A10E5MI9D5XEUQ","good_excellent","hi2",4,1,"english","e12",TRUE,"good"
"5819","A10E5MI9D5XEUQ","palatable_delicious","low2",4,0,"english","e12",TRUE,"disgusting"
"5820","A10E5MI9D5XEUQ","some_all","mid",3,1,"english","e12",TRUE,"some"
"5821","A10E5MI9D5XEUQ","palatable_delicious","hi1",3,0,"english","e12",TRUE,"delicious"
"5822","A10E5MI9D5XEUQ","good_excellent","low2",2,1,"english","e12",TRUE,"horrible"
"5823","A10E5MI9D5XEUQ","liked_loved","hi2",5,1,"english","e12",TRUE,"liked"
"5824","A10E5MI9D5XEUQ","some_all","hi2",3,0,"english","e12",TRUE,"most"
"5825","A10E5MI9D5XEUQ","good_excellent","low1",3,0,"english","e12",TRUE,"bad"
"5826","A10E5MI9D5XEUQ","liked_loved","mid",2,1,"english","e12",TRUE,"indifferent"
"5827","A10E5MI9D5XEUQ","palatable_delicious","low1",2,1,"english","e12",TRUE,"gross"
"5828","A10E5MI9D5XEUQ","some_all","low1",2,1,"english","e12",TRUE,"little"
"5829","A10E5MI9D5XEUQ","palatable_delicious","mid",5,0,"english","e12",TRUE,"mediocre"
"5830","A10E5MI9D5XEUQ","liked_loved","low2",2,1,"english","e12",TRUE,"hated"
"5831","A10E5MI9D5XEUQ","palatable_delicious","hi2",2,0,"english","e12",TRUE,"palatable"
"5832","A10E5MI9D5XEUQ","memorable_unforgettable","hi1",5,1,"english","e12",TRUE,"unforgettable"
"5833","A10E5MI9D5XEUQ","good_excellent","mid",2,1,"english","e12",TRUE,"okay"
"5834","A10E5MI9D5XEUQ","good_excellent","hi1",5,1,"english","e12",TRUE,"excellent"
"5835","A10E5MI9D5XEUQ","memorable_unforgettable","hi2",2,0,"english","e12",TRUE,"memorable"
"5836","A10E5MI9D5XEUQ","some_all","hi1",2,0,"english","e12",TRUE,"all"
"5837","A10E5MI9D5XEUQ","palatable_delicious","mid",3,1,"english","e12",TRUE,"mediocre"
"5838","A10E5MI9D5XEUQ","palatable_delicious","low1",3,0,"english","e12",TRUE,"gross"
"5839","A10E5MI9D5XEUQ","memorable_unforgettable","low1",5,0,"english","e12",TRUE,"bland"
"5840","A10E5MI9D5XEUQ","memorable_unforgettable","hi2",3,0,"english","e12",TRUE,"memorable"
"5841","A10E5MI9D5XEUQ","good_excellent","mid",3,1,"english","e12",TRUE,"okay"
"5842","A10E5MI9D5XEUQ","liked_loved","hi1",1,0,"english","e12",TRUE,"loved"
"5843","A10E5MI9D5XEUQ","some_all","hi2",1,0,"english","e12",TRUE,"most"
"5844","A10E5MI9D5XEUQ","palatable_delicious","hi2",5,1,"english","e12",TRUE,"palatable"
"5845","A10E5MI9D5XEUQ","palatable_delicious","low2",5,0,"english","e12",TRUE,"disgusting"
"5846","A10E5MI9D5XEUQ","liked_loved","hi1",4,1,"english","e12",TRUE,"loved"
"5847","A10E5MI9D5XEUQ","palatable_delicious","hi2",3,1,"english","e12",TRUE,"palatable"
"5848","A10E5MI9D5XEUQ","some_all","mid",5,1,"english","e12",TRUE,"some"
"5849","A10E5MI9D5XEUQ","memorable_unforgettable","mid",5,0,"english","e12",TRUE,"ordinary"
"5850","A10E5MI9D5XEUQ","some_all","low2",3,0,"english","e12",TRUE,"none"
"5851","A10E5MI9D5XEUQ","some_all","low1",5,0,"english","e12",TRUE,"little"
"5852","A10E5MI9D5XEUQ","memorable_unforgettable","hi1",2,0,"english","e12",TRUE,"unforgettable"
"5853","A10E5MI9D5XEUQ","palatable_delicious","hi2",1,0,"english","e12",TRUE,"palatable"
"5854","A10E5MI9D5XEUQ","memorable_unforgettable","low2",1,1,"english","e12",TRUE,"forgettable"
"5855","A10E5MI9D5XEUQ","memorable_unforgettable","hi1",3,0,"english","e12",TRUE,"unforgettable"
"5856","A10E5MI9D5XEUQ","memorable_unforgettable","low2",4,0,"english","e12",TRUE,"forgettable"
"5857","A10E5MI9D5XEUQ","some_all","low1",4,0,"english","e12",TRUE,"little"
"5858","A10E5MI9D5XEUQ","good_excellent","mid",4,0,"english","e12",TRUE,"okay"
"5859","A10E5MI9D5XEUQ","liked_loved","low1",2,1,"english","e12",TRUE,"disliked"
"5860","A10E5MI9D5XEUQ","palatable_delicious","low1",5,0,"english","e12",TRUE,"gross"
"5861","A10E5MI9D5XEUQ","some_all","mid",1,0,"english","e12",TRUE,"some"
"5862","A10E5MI9D5XEUQ","liked_loved","low1",3,0,"english","e12",TRUE,"disliked"
"5863","A10E5MI9D5XEUQ","good_excellent","hi2",1,0,"english","e12",TRUE,"good"
"5864","A10E5MI9D5XEUQ","good_excellent","hi1",3,0,"english","e12",TRUE,"excellent"
"5865","A10E5MI9D5XEUQ","liked_loved","hi2",1,0,"english","e12",TRUE,"liked"
"5866","A10E5MI9D5XEUQ","palatable_delicious","mid",2,1,"english","e12",TRUE,"mediocre"
"5867","A10E5MI9D5XEUQ","liked_loved","mid",1,1,"english","e12",TRUE,"indifferent"
"5868","A10E5MI9D5XEUQ","some_all","hi1",3,0,"english","e12",TRUE,"all"
"5869","A10E5MI9D5XEUQ","good_excellent","low2",4,0,"english","e12",TRUE,"horrible"
"5870","A10E5MI9D5XEUQ","liked_loved","hi2",4,1,"english","e12",TRUE,"liked"
"5871","A10E5MI9D5XEUQ","some_all","low2",5,0,"english","e12",TRUE,"none"
"5872","A10E5MI9D5XEUQ","liked_loved","low2",3,0,"english","e12",TRUE,"hated"
"5873","A10E5MI9D5XEUQ","liked_loved","low1",5,0,"english","e12",TRUE,"disliked"
"5874","A10E5MI9D5XEUQ","memorable_unforgettable","low1",1,1,"english","e12",TRUE,"bland"
"5875","A10E5MI9D5XEUQ","good_excellent","low1",4,0,"english","e12",TRUE,"bad"
"5876","A7GU3VZJFNUUH","memorable_unforgettable","low2",2,0,"english","e12",TRUE,"forgettable"
"5877","A7GU3VZJFNUUH","some_all","hi2",2,0,"english","e12",TRUE,"most"
"5878","A7GU3VZJFNUUH","liked_loved","hi2",4,1,"english","e12",TRUE,"liked"
"5879","A7GU3VZJFNUUH","memorable_unforgettable","hi1",2,0,"english","e12",TRUE,"unforgettable"
"5880","A7GU3VZJFNUUH","liked_loved","low2",4,0,"english","e12",TRUE,"hated"
"5881","A7GU3VZJFNUUH","palatable_delicious","hi2",2,0,"english","e12",TRUE,"palatable"
"5882","A7GU3VZJFNUUH","palatable_delicious","hi2",3,1,"english","e12",TRUE,"palatable"
"5883","A7GU3VZJFNUUH","palatable_delicious","hi2",5,1,"english","e12",TRUE,"palatable"
"5884","A7GU3VZJFNUUH","some_all","low2",1,0,"english","e12",TRUE,"none"
"5885","A7GU3VZJFNUUH","palatable_delicious","low2",1,1,"english","e12",TRUE,"disgusting"
"5886","A7GU3VZJFNUUH","memorable_unforgettable","mid",1,0,"english","e12",TRUE,"ordinary"
"5887","A7GU3VZJFNUUH","memorable_unforgettable","hi1",5,0,"english","e12",TRUE,"unforgettable"
"5888","A7GU3VZJFNUUH","memorable_unforgettable","low1",3,1,"english","e12",TRUE,"bland"
"5889","A7GU3VZJFNUUH","liked_loved","hi1",2,0,"english","e12",TRUE,"loved"
"5890","A7GU3VZJFNUUH","palatable_delicious","low2",3,0,"english","e12",TRUE,"disgusting"
"5891","A7GU3VZJFNUUH","some_all","low2",2,0,"english","e12",TRUE,"none"
"5892","A7GU3VZJFNUUH","some_all","mid",3,1,"english","e12",TRUE,"some"
"5893","A7GU3VZJFNUUH","good_excellent","hi1",4,0,"english","e12",TRUE,"excellent"
"5894","A7GU3VZJFNUUH","palatable_delicious","hi1",2,0,"english","e12",TRUE,"delicious"
"5895","A7GU3VZJFNUUH","memorable_unforgettable","mid",3,0,"english","e12",TRUE,"ordinary"
"5896","A7GU3VZJFNUUH","liked_loved","hi2",5,1,"english","e12",TRUE,"liked"
"5897","A7GU3VZJFNUUH","palatable_delicious","mid",3,0,"english","e12",TRUE,"mediocre"
"5898","A7GU3VZJFNUUH","memorable_unforgettable","hi2",2,0,"english","e12",TRUE,"memorable"
"5899","A7GU3VZJFNUUH","memorable_unforgettable","hi1",3,0,"english","e12",TRUE,"unforgettable"
"5900","A7GU3VZJFNUUH","palatable_delicious","hi1",5,1,"english","e12",TRUE,"delicious"
"5901","A7GU3VZJFNUUH","good_excellent","mid",2,0,"english","e12",TRUE,"okay"
"5902","A7GU3VZJFNUUH","liked_loved","hi2",3,1,"english","e12",TRUE,"liked"
"5903","A7GU3VZJFNUUH","good_excellent","low2",1,1,"english","e12",TRUE,"horrible"
"5904","A7GU3VZJFNUUH","memorable_unforgettable","hi2",3,0,"english","e12",TRUE,"memorable"
"5905","A7GU3VZJFNUUH","some_all","hi1",5,0,"english","e12",TRUE,"all"
"5906","A7GU3VZJFNUUH","memorable_unforgettable","hi1",4,0,"english","e12",TRUE,"unforgettable"
"5907","A7GU3VZJFNUUH","memorable_unforgettable","low1",5,0,"english","e12",TRUE,"bland"
"5908","A7GU3VZJFNUUH","good_excellent","hi1",3,0,"english","e12",TRUE,"excellent"
"5909","A7GU3VZJFNUUH","memorable_unforgettable","mid",2,0,"english","e12",TRUE,"ordinary"
"5910","A7GU3VZJFNUUH","memorable_unforgettable","hi1",1,0,"english","e12",TRUE,"unforgettable"
"5911","A7GU3VZJFNUUH","some_all","hi2",4,1,"english","e12",TRUE,"most"
"5912","A7GU3VZJFNUUH","palatable_delicious","low1",1,1,"english","e12",TRUE,"gross"
"5913","A7GU3VZJFNUUH","liked_loved","mid",1,1,"english","e12",TRUE,"indifferent"
